"V1","V2","V3","V4","V5","V6"
-6700.95913036539,-6676.58210523869,-6688.5565651927,-6700.51750374317,-6681.06156273047,-6701.03896254522
-6683.46051882935,-6680.23406349935,-6680.26645915716,-6695.33744000638,-6689.63911476069,-6696.89093404024
-6690.62197083593,-6686.30824894029,-6678.18570916779,-6710.80313283738,-6694.80134320925,-6684.50739950718
-6688.98095241073,-6670.98337111105,-6677.54547199308,-6697.3551039211,-6689.60993211662,-6702.25945398319
-6679.82156968722,-6718.12450988458,-6689.95935430716,-6696.57958229091,-6696.11587924117,-6690.10388183336
-6700.9589942387,-6686.3290482253,-6667.49127282125,-6694.96859024414,-6695.54033504256,-6701.60531458182
-6692.95585448367,-6685.40032139856,-6678.20873974728,-6703.16665207048,-6720.46755197209,-6688.60908036885
-6695.04000945404,-6680.10619525857,-6681.19333660955,-6703.54372500543,-6696.45068840623,-6705.10589159936
-6687.51199008345,-6683.8025605022,-6685.13011820412,-6691.98493792923,-6694.36115896849,-6710.26321318155
-6692.57493299387,-6675.63634430507,-6689.62766559182,-6706.6926164665,-6704.56078230415,-6682.27244217963
-6685.65708746436,-6692.70932458398,-6682.12658022973,-6701.40324855998,-6696.72046409783,-6695.08632196191
-6698.79497150968,-6690.7393998537,-6682.48885534115,-6710.41394948406,-6693.07278400359,-6710.24297919869
-6699.57096584693,-6685.73239676047,-6676.82212299973,-6704.98918831464,-6699.16523345811,-6702.17675224689
-6698.46584058491,-6683.23666820035,-6669.70750279426,-6698.3841880824,-6705.63512198658,-6713.77991332113
-6679.2639864122,-6675.79410424356,-6684.08474620482,-6701.56990684464,-6690.72871588189,-6704.06153710117
-6688.97732529019,-6675.85600585624,-6679.59269417409,-6699.38765975563,-6693.62864790112,-6698.22663715957
-6687.39988616918,-6675.13605543234,-6683.79529736654,-6707.11932937962,-6722.68846335007,-6698.54649017453
-6696.67725102281,-6681.84363170685,-6696.53912045607,-6700.6480470102,-6699.02365403084,-6695.23659348025
-6681.67782984138,-6687.5293655832,-6694.86301095488,-6708.08326039687,-6691.18582347516,-6701.99491725013
-6724.61576077195,-6691.42828774513,-6683.20158966413,-6700.93068098015,-6698.30658462196,-6694.21361105995
-6679.15792847601,-6698.41770355666,-6681.25882475931,-6697.55286112189,-6697.99765395723,-6694.43139947626
-6712.64110509153,-6676.19217305428,-6690.22176167503,-6705.56318960438,-6680.9022310086,-6703.03403095777
-6682.06034619845,-6700.51377417617,-6682.84130778021,-6706.97003242148,-6706.96975161144,-6714.25875073991
-6685.1050990889,-6681.63218150941,-6682.95730245115,-6702.34452372419,-6693.52766036544,-6719.00092268395
-6698.13324239734,-6690.02455191545,-6697.61783339664,-6693.20757814737,-6694.35446188186,-6691.09950291738
-6684.7595460704,-6711.07506145584,-6703.00060477976,-6702.72948565551,-6708.93059854635,-6696.47552035112
-6697.14581263442,-6688.85703583555,-6699.4734540022,-6700.87600487176,-6705.18446058436,-6706.45581721141
-6684.08463518923,-6694.48212790597,-6697.99492881032,-6698.45183107005,-6713.5504963628,-6712.56377056597
-6692.90285245948,-6699.67118231931,-6682.90359060263,-6703.82778706648,-6697.98307368059,-6707.9747013334
-6684.06139814051,-6693.87526917134,-6722.82165283177,-6692.97477131561,-6727.42205699852,-6694.7404829335
-6687.87540904821,-6680.52835261807,-6681.93411732156,-6695.50551443852,-6690.69669815321,-6696.44113714761
-6685.5218477956,-6686.55474331796,-6683.71706319564,-6692.25861383659,-6696.65783946376,-6707.81593041295
-6687.28013521151,-6676.55369558373,-6696.73912765932,-6694.96954646151,-6707.98355111543,-6715.80247087997
-6681.91072458394,-6686.26963142339,-6688.03072172653,-6702.89246880573,-6715.0306397938,-6713.29677603384
-6702.41568309249,-6689.29863646229,-6690.28080129704,-6702.96646706516,-6704.55511067763,-6686.89786507365
-6678.50723902152,-6684.95772713858,-6692.81148698709,-6696.15251969868,-6697.95006182292,-6710.12234509621
-6678.5058424862,-6714.90192399181,-6687.73886724768,-6702.29791275999,-6709.53547426631,-6690.88012766623
-6678.85161076936,-6690.3102563549,-6701.48772830436,-6701.54084509522,-6688.14281926047,-6697.21490886068
-6687.02900845486,-6691.03001519552,-6699.59022427089,-6705.96673199869,-6701.28169875882,-6701.41828861356
-6690.6832584918,-6694.78700475932,-6697.35625461798,-6698.37936472284,-6692.14006348969,-6727.8489893474
-6683.99497027737,-6690.59415578046,-6694.82711085898,-6696.57509060168,-6691.85514525197,-6692.81969698427
-6678.49260311002,-6680.95932911573,-6704.22130584438,-6695.79882786402,-6702.27747477001,-6717.26682106892
-6700.52778677796,-6685.7505025698,-6708.95494845312,-6695.58930390073,-6712.26402975174,-6700.81325299884
-6684.26927372397,-6683.29143961208,-6698.94218326607,-6689.30268386512,-6703.40251557142,-6716.8103807559
-6686.42657563061,-6691.7356449875,-6701.29591804318,-6697.64603763254,-6693.13429246517,-6709.64934984078
-6694.12173824128,-6688.51425012499,-6698.97662472704,-6705.67516606422,-6686.45876935271,-6705.96297173497
-6701.57840951045,-6689.71026072946,-6684.5977923424,-6704.67460312789,-6681.15359017202,-6713.9554038311
-6702.12986280205,-6688.47265762061,-6698.72346977464,-6685.60696567933,-6698.78371607447,-6710.38471674146
-6692.00369679259,-6685.74188983876,-6695.86660031452,-6690.07745887232,-6694.75315223554,-6721.69353073526
-6689.70810367746,-6677.74670279706,-6677.45332850213,-6703.35151910497,-6708.11450334849,-6694.08604612045
-6687.2922368498,-6691.10959641077,-6698.57833764152,-6692.84241032196,-6720.6259753496,-6705.46352776444
-6703.31032970731,-6680.69420408342,-6683.1484840011,-6697.2318129315,-6703.81150800766,-6701.77403563316
-6672.2386809418,-6684.30626331906,-6700.85319059727,-6706.94035457746,-6715.27912161018,-6698.05742827701
-6681.79912491997,-6699.45426792979,-6682.25038474487,-6702.35633583428,-6701.20336567774,-6701.70831692658
-6681.72333995126,-6698.15824577728,-6689.65529548305,-6684.24617003826,-6726.83224741522,-6705.02511085067
-6680.55692705081,-6704.28443727213,-6695.18041216064,-6692.73695660147,-6703.54565745292,-6711.13231010561
-6693.06574735902,-6700.05337953017,-6687.20836231704,-6707.10637966545,-6696.85038763023,-6723.29411159851
-6679.07830651473,-6693.46030894056,-6703.57814400657,-6684.46047192368,-6700.81728515131,-6694.52562878716
-6676.3632968329,-6689.1877013831,-6694.43964443607,-6701.86137463271,-6703.43270329324,-6706.48996552977
-6693.85542184471,-6691.93465789447,-6691.41234151479,-6722.11237441128,-6699.91146093123,-6705.27280189487
-6679.30652279629,-6687.24535094514,-6688.86297132063,-6695.67351808383,-6707.80654439568,-6711.62381039794
-6689.5076568629,-6675.6441460298,-6690.7099998768,-6718.78849569769,-6712.26006436312,-6706.03406014445
-6670.49761162835,-6695.73139601511,-6695.99927728748,-6702.82206426041,-6693.90363763619,-6711.30447700281
-6682.52895488081,-6685.50808233229,-6697.84696945816,-6702.96791239342,-6683.6931108587,-6744.89015131122
-6675.03119571088,-6681.29650298717,-6702.59362575492,-6694.31673818256,-6688.18325549581,-6700.34503837656
-6676.09325027253,-6688.04653203566,-6684.83431802576,-6687.62896017721,-6693.1404581856,-6716.78397646965
-6686.18453036898,-6697.0013185736,-6702.43924424117,-6695.28936598794,-6715.52828182733,-6715.14844707533
-6687.95769308081,-6692.90170478352,-6692.90881749974,-6680.1617501289,-6701.33268636385,-6711.73232831263
-6688.46625611622,-6697.09322641088,-6714.24941994488,-6688.82183394851,-6702.58543063925,-6713.45523369839
-6687.42341094855,-6686.94230583518,-6686.80919440676,-6702.26390595253,-6692.6038677309,-6708.99194251068
-6683.50298268191,-6677.50164814507,-6701.2709313642,-6703.79099989781,-6703.57256320246,-6702.7853278885
-6698.93646482893,-6694.23411120687,-6704.23451418593,-6697.0130856753,-6695.36380330167,-6710.00608298217
-6682.42260108266,-6683.71985917977,-6682.54511073232,-6697.75652420698,-6701.37977662788,-6712.3522043634
-6683.96323158851,-6680.55561017248,-6691.83434739074,-6726.23370761326,-6699.68813372991,-6698.51846219938
-6684.60248030744,-6684.50559634425,-6693.82821764484,-6707.13319745012,-6700.18456996827,-6710.59771534999
-6683.6542013915,-6689.50104118531,-6692.98384104517,-6696.5652820335,-6701.14423143018,-6729.57038038344
-6689.04020037884,-6689.57479956347,-6700.78198750802,-6689.88252954726,-6689.54435229664,-6720.0636928268
-6677.88340319598,-6693.63449589205,-6691.59263976785,-6700.52511761266,-6708.49217521656,-6695.2714739475
-6691.78169620601,-6703.90319116759,-6697.33281538461,-6697.83971368466,-6704.78179493972,-6706.16428517849
-6695.37486928622,-6705.43751208746,-6684.38154555945,-6688.8793889779,-6745.80332641075,-6727.79553036295
-6683.86513027051,-6683.57903684083,-6699.37870926854,-6700.45975912935,-6719.13376594291,-6707.58525126046
-6679.47696834233,-6683.43033880902,-6691.0691590166,-6690.99160330873,-6694.98089938857,-6696.24629725272
-6690.11277000183,-6693.40251062458,-6694.42890836772,-6691.91788395112,-6693.55762313118,-6708.26569151576
-6673.55037449174,-6684.21420929362,-6698.36904679992,-6686.64464345431,-6685.51759023101,-6716.16727503001
-6683.31973450248,-6676.840886447,-6686.46265431725,-6697.36475410982,-6694.04616292445,-6695.81474853673
-6692.99457005315,-6691.66342565165,-6684.47135616551,-6699.31829961745,-6692.15713666391,-6721.84316036654
-6688.39391718806,-6695.20581636613,-6687.56864385245,-6709.55481527868,-6705.78313064622,-6734.78726726593
-6680.19564920226,-6711.76019961858,-6678.40717245587,-6702.29262217526,-6698.91537245994,-6729.44167420658
-6692.06393250432,-6702.3276737496,-6688.35695934322,-6723.98830655405,-6713.83941415816,-6715.85725311766
-6681.29958323172,-6677.45874178083,-6695.22085301569,-6703.67384300458,-6691.87677519504,-6697.74637668383
-6684.75268281213,-6689.8985098967,-6706.92520322404,-6691.7630950607,-6703.95299473213,-6700.5309810947
-6680.14858708915,-6683.13545279792,-6722.40094482701,-6691.65443681324,-6696.98959244942,-6704.73491559055
-6688.58584304014,-6694.45195298387,-6693.97437034667,-6684.3939685647,-6705.05214106651,-6719.65802763606
-6676.88354164609,-6721.23551097464,-6701.87443416365,-6686.97738807915,-6707.691066158,-6718.83588177417
-6687.24723294964,-6684.42348011967,-6698.19294538176,-6692.81406152065,-6710.20742336484,-6715.73911229305
-6694.42638796775,-6690.00073038121,-6692.1275385194,-6682.57642440042,-6697.4333461979,-6717.21035278122
-6688.02386499666,-6682.85217135323,-6698.29365379569,-6692.95946659628,-6708.33605316744,-6718.75689529136
-6700.09585474202,-6688.6350638708,-6686.71847781313,-6689.18948609107,-6738.47762364703,-6704.21797221067
-6683.73729048367,-6679.10207698964,-6717.63454989284,-6689.39186027212,-6710.64137628511,-6715.40467292894
-6678.03756123242,-6685.06697897451,-6695.62671970312,-6697.76134585541,-6703.82690074596,-6717.18840242601
-6676.22161746008,-6685.80896453736,-6685.4345524573,-6694.39664177612,-6708.4314928502,-6711.95140033215
-6677.91142357492,-6685.20366341598,-6701.53122465799,-6694.74033914717,-6706.42050046645,-6708.27987202197
-6684.18549705784,-6698.85390294526,-6692.16175764005,-6705.21638309349,-6701.33593516464,-6717.66203688952
-6697.95406513455,-6696.28605945454,-6689.89265475927,-6702.51556806705,-6705.51071703162,-6708.25114804063
-6695.62106022059,-6691.53098601882,-6685.71005327889,-6700.90840436152,-6722.16179756605,-6708.42434613061
-6687.86706239677,-6690.21703560496,-6707.24189214443,-6705.65693843139,-6720.70073511812,-6708.39569247603
-6686.41660630415,-6674.21363351454,-6685.44456257515,-6695.40714982448,-6711.75165747991,-6703.23398315434
-6688.90280932114,-6696.70334842071,-6688.52729988129,-6690.52814942046,-6703.36981725519,-6723.40371973947
-6691.44829506646,-6671.66255914376,-6690.10322067524,-6700.26279609684,-6706.15134454137,-6707.26909359109
-6693.14359581427,-6681.41257409814,-6688.96022607293,-6701.99723480105,-6698.35838471105,-6706.85577461426
-6682.29059476036,-6684.86317916915,-6692.48939266884,-6708.62426809139,-6718.30916173367,-6702.03853612781
-6688.8391917656,-6684.3196008167,-6686.4276473593,-6680.21423860472,-6704.47070941827,-6704.60253147234
-6680.03465396032,-6682.97016509923,-6689.60335334522,-6698.69631091484,-6699.5950336318,-6708.03535249048
-6679.53143698531,-6684.35181473168,-6691.00166256614,-6706.37389464395,-6696.35419126753,-6716.12389724261
-6693.61303704413,-6714.64412676071,-6702.06794682336,-6696.84552049027,-6693.14805401166,-6714.17009400165
-6677.65131629548,-6680.07813915969,-6683.88638936075,-6708.69462155725,-6705.58356141558,-6699.10306189242
-6686.54610889462,-6685.59533855301,-6696.72874639126,-6700.19588155029,-6696.47387681483,-6704.50273716724
-6689.65243863952,-6680.06338040656,-6691.79746502584,-6680.33212438339,-6715.11346007966,-6696.07168202069
-6678.15287579016,-6680.05138910703,-6695.84438764032,-6700.85420590178,-6689.63047666202,-6701.39478979607
-6692.23247720647,-6693.33045936063,-6712.4560017232,-6690.08742099902,-6691.21940621125,-6709.87892329807
-6683.57925053033,-6691.79354636288,-6691.68161408642,-6704.22293636882,-6708.5208860795,-6697.24953131958
-6690.00632698479,-6689.36322587105,-6681.81466249655,-6684.43119887681,-6686.85810125766,-6699.10484275558
-6693.47166328495,-6699.37124695958,-6693.87233216296,-6684.70260215926,-6694.85238333228,-6726.79517770763
-6687.08988024087,-6687.60878550206,-6685.92291336839,-6683.72075902862,-6688.58739446247,-6696.23944789187
-6690.92613474479,-6694.51920366901,-6685.92331591764,-6692.30414716277,-6693.76256796138,-6702.22771615515
-6685.83430559668,-6679.66726995821,-6689.92026145073,-6685.11272828684,-6692.83711452057,-6704.91420308622
-6689.25843101603,-6677.5538052392,-6701.85566998149,-6711.11729306231,-6713.0851243305,-6721.07168742847
-6705.05294946501,-6682.09504587955,-6694.92333757245,-6702.40355730458,-6702.93468396155,-6702.48921712061
-6681.2467069967,-6681.0708847194,-6686.72194679878,-6693.21620495479,-6706.87409099626,-6700.02975535203
-6680.09900708601,-6675.25976206393,-6681.84692780811,-6702.50184807632,-6692.30948510999,-6713.85389353743
-6695.82596573984,-6685.21952649468,-6700.64381303171,-6695.64742008675,-6688.25162093703,-6715.03487135134
-6680.93038250884,-6699.71280341166,-6684.18487205275,-6715.00845423372,-6688.93120742912,-6700.61703535603
-6686.6930148229,-6684.37510352608,-6682.47372067572,-6691.49354132526,-6691.27945721898,-6692.37418994282
-6684.80206130391,-6681.90900627088,-6686.18110822014,-6703.92337005353,-6688.94574664921,-6701.73022931869
-6685.34940813369,-6673.6772445614,-6684.96215524013,-6729.71121774911,-6688.22950756753,-6695.36109381316
-6681.93108337341,-6669.15214573025,-6684.73224936295,-6692.02315008491,-6708.92683468462,-6709.45434509221
-6671.59499199829,-6693.02582251545,-6685.62875474638,-6698.72235746464,-6706.09050934458,-6696.82595020016
-6688.01147065193,-6691.20549258493,-6681.55981858783,-6697.58423389785,-6700.18853733083,-6698.80298340957
-6676.12790458731,-6680.5235627469,-6686.14605836295,-6700.62911337373,-6707.37606958751,-6720.12837222526
-6685.95093604405,-6676.9796813583,-6703.0106433672,-6682.14764846296,-6703.77106293204,-6712.37921591695
-6686.9276847452,-6682.66602690436,-6686.80908139911,-6691.07576988425,-6688.69312111385,-6703.90091270923
-6704.11847985193,-6676.66111681183,-6686.26832383146,-6705.51653181487,-6701.82949841931,-6718.92527056361
-6679.72929696935,-6673.65882863786,-6687.04789955372,-6688.11438435769,-6713.83270001561,-6699.11678954505
-6677.08351892908,-6683.8598634121,-6700.46398770881,-6707.04365112346,-6713.61085325638,-6699.13354406048
-6683.03807982305,-6682.16163935711,-6699.08166670541,-6722.63221143731,-6694.88147007602,-6703.71298404905
-6697.36849658334,-6677.46604843858,-6693.30927750844,-6695.78293296988,-6697.02789461635,-6708.5933241154
-6702.51141402849,-6688.57788323188,-6698.24530104315,-6698.32997425782,-6699.43523547646,-6696.02318060279
-6691.08530975294,-6677.63801973045,-6705.14485634367,-6712.11963162338,-6695.02723647947,-6711.02689429403
-6680.36638550013,-6684.9525144408,-6695.66041673241,-6700.17430909081,-6708.39329350271,-6726.88914563318
-6687.92040628353,-6680.96164205015,-6684.45028653313,-6711.22920085245,-6716.00139163635,-6708.43946091698
-6675.6320738967,-6714.48881982759,-6687.11979547202,-6698.62130423196,-6704.8929892946,-6718.18280527751
-6691.97142824389,-6700.89966137172,-6698.11648723827,-6713.37750165669,-6696.93020616979,-6699.208119878
-6689.0014393716,-6692.77322921834,-6702.12022760496,-6702.33917825906,-6716.2446140364,-6709.32844774785
-6690.9726513467,-6678.01667534109,-6690.39675991606,-6692.74310339516,-6708.13777247382,-6709.00578243313
-6692.5750703486,-6690.12909609281,-6697.47108736274,-6706.20937651539,-6697.70196490479,-6697.99108588572
-6683.41863450744,-6693.14362634014,-6732.07409576796,-6695.10255435793,-6696.08462190586,-6696.61387659898
-6691.24844566076,-6684.90911402632,-6692.34321066118,-6712.05417738059,-6695.22666660145,-6700.2695102484
-6685.14693811932,-6696.323384221,-6679.54089452877,-6719.96755848159,-6705.17165281851,-6711.55572448782
-6703.62462943915,-6716.37339179776,-6683.63454822987,-6694.60392773276,-6695.03333555792,-6702.81022319253
-6692.45818163206,-6692.43727652287,-6684.63422642082,-6687.67299143667,-6692.10514012807,-6705.27952095929
-6685.58399212959,-6692.53790461458,-6689.83046576539,-6697.50750549144,-6706.39996561737,-6697.0382192444
-6687.3808050319,-6684.37080448169,-6681.03457297642,-6692.7662612764,-6707.3907520277,-6703.06406066519
-6682.08023934162,-6726.35258310847,-6681.80072190026,-6696.29152356144,-6701.22566646739,-6693.78637765092
-6685.90885327547,-6694.99322700974,-6686.69426899392,-6695.6617527885,-6706.01998355357,-6697.2861999568
-6674.81830144636,-6692.07446190566,-6686.50120673884,-6709.60884594969,-6694.74984670419,-6705.78183166847
-6685.46293989468,-6699.95501113317,-6684.02595138786,-6694.89948644561,-6704.45486695934,-6689.29170066684
-6679.14727625281,-6695.02457714655,-6712.22565328064,-6708.56214362653,-6698.39426086434,-6697.91840298714
-6682.91031994562,-6689.53228170262,-6684.98679508941,-6701.26557251061,-6703.70750553563,-6713.22881014844
-6672.726475538,-6694.17175728272,-6692.6561637891,-6701.96801910064,-6704.98515938037,-6704.33828144981
-6688.76719609277,-6694.86339234429,-6710.01327320008,-6697.45842032329,-6703.71976063762,-6703.44481555264
-6696.57801195393,-6678.63743697915,-6693.44023889043,-6687.38076826664,-6703.74080167334,-6694.55158902972
-6694.26825880344,-6699.47361994327,-6694.58576275512,-6686.89626557298,-6686.78420137363,-6698.45298639003
-6676.36562807479,-6677.48026993426,-6686.46741482921,-6682.42182904495,-6689.50429363341,-6718.69460823377
-6682.56185005847,-6688.98749140752,-6700.94424583966,-6695.79349238444,-6701.65491124012,-6709.15661185274
-6680.8993211061,-6699.05401239996,-6695.98631251643,-6695.97625464138,-6692.37064404536,-6691.92812640072
-6699.16719580715,-6673.26569391595,-6691.94947959202,-6712.50501961219,-6710.89640684188,-6698.29536325687
-6683.0413304711,-6702.76770136238,-6692.13812195482,-6704.08328979018,-6700.56857523603,-6699.27881628589
-6686.35333203427,-6692.57110275667,-6680.79937144842,-6688.52062717106,-6701.02635745232,-6712.75656745394
-6692.99770592508,-6687.30096630836,-6691.71866210054,-6681.52987175615,-6693.95398819764,-6693.9438776267
-6692.58716562674,-6690.18078562978,-6696.45396568519,-6695.77208407038,-6699.9842605157,-6698.46011568257
-6706.15441683457,-6685.24651930592,-6710.84660487705,-6688.33524561235,-6705.87102230404,-6700.21068151516
-6720.29792930252,-6675.92863560119,-6698.75518077295,-6690.06879935727,-6712.96219912941,-6704.39347797797
-6691.25012168291,-6693.91335438245,-6694.61209515585,-6687.40652863675,-6715.25819492647,-6686.01148878996
-6694.53779461755,-6692.60813206849,-6702.22912036207,-6699.53457496742,-6711.53725890757,-6691.29618686842
-6694.22506235019,-6690.81431069575,-6691.88741972717,-6688.96620482112,-6704.02399269703,-6697.00559475642
-6695.37123220742,-6682.43170562922,-6685.80629519334,-6712.83320863248,-6704.07431436745,-6701.8438646421
-6694.38419073764,-6669.98961266297,-6735.34664817856,-6691.63083852109,-6701.75537825899,-6697.79262638304
-6720.53668003651,-6682.43702339504,-6686.81861233392,-6702.1277761756,-6696.28687545936,-6705.36532914898
-6683.71193460447,-6691.40247277274,-6688.13482199234,-6692.49417100231,-6685.88136793301,-6695.92260231964
-6677.20332398173,-6677.75571531841,-6685.20522817667,-6677.92560254364,-6691.77322617281,-6696.2632496789
-6671.91428256447,-6701.49043858627,-6693.77838510762,-6690.29484844758,-6695.865145108,-6691.58998380483
-6681.99177601313,-6690.61017872991,-6696.81895178037,-6690.59867964909,-6699.93288549277,-6702.73213165528
-6681.01992960112,-6685.72096065684,-6683.75134313302,-6698.01857320458,-6693.6758454003,-6694.34753591747
-6683.6848733597,-6679.45305382412,-6695.25361394981,-6690.41285317743,-6694.98823281598,-6697.5503557215
-6684.46413482339,-6677.04880272627,-6685.23250000736,-6685.66881218696,-6695.6201148446,-6689.19279393394
-6682.60657163132,-6691.9173771366,-6689.84590057827,-6705.04779274592,-6697.39078897817,-6700.04125640308
-6691.67034203584,-6688.03355419896,-6703.44973856691,-6687.25676694649,-6710.07406221392,-6736.527570676
-6684.67573531818,-6681.84419484516,-6695.52146218064,-6703.37274081581,-6717.48852129016,-6693.64402824855
-6700.74349170453,-6687.21148018417,-6681.54678585738,-6708.84536807169,-6690.76001623086,-6698.66737593158
-6693.204492726,-6697.95421656775,-6696.57679733513,-6691.46450965469,-6694.036030139,-6693.92212094202
-6678.75059312586,-6691.44345262058,-6685.93947272524,-6693.16436631415,-6704.86449069458,-6703.81592389831
-6698.76758514765,-6685.55040192419,-6690.25869600461,-6694.18974712068,-6698.78749785558,-6683.53715813352
-6688.00241773807,-6700.13003819656,-6692.52651207935,-6694.10814162959,-6698.59420930976,-6702.32650377982
-6683.93672764553,-6705.49801297498,-6700.10559541503,-6706.03099418154,-6708.16569818921,-6700.90686213478
-6690.46770393428,-6696.51865677238,-6688.13739400447,-6701.55376582987,-6701.17487793206,-6690.71618124801
-6717.88166113074,-6690.83826743873,-6694.60963149496,-6688.78713154384,-6693.40397676586,-6698.92996030468
-6699.3655859634,-6690.23692857953,-6695.55316108513,-6700.54511039302,-6705.20183543803,-6720.23036290795
-6693.07602161052,-6697.64968593832,-6695.21474792789,-6685.6280366981,-6700.33342757374,-6695.15668306248
-6675.13559080181,-6676.25988513912,-6695.44624820783,-6698.33089857779,-6704.65630646843,-6693.21131156638
-6714.30102105833,-6700.84447549674,-6700.14235034854,-6714.15704598003,-6701.87803348036,-6706.90941862517
-6715.86674804738,-6694.94479725308,-6683.74034140082,-6695.77980589035,-6719.0320091467,-6696.759670811
-6704.078288124,-6680.062690095,-6689.24262817943,-6702.23972248237,-6698.28275576676,-6693.80439900502
-6690.3955514805,-6704.43280135714,-6714.93837145963,-6705.94602861208,-6718.62954349774,-6696.29216031698
-6695.9410711422,-6697.1069019078,-6690.83157872739,-6692.94243064028,-6692.0622160352,-6690.62422527842
-6691.83310850832,-6687.04471914216,-6703.50228267401,-6688.28363312372,-6691.15372703427,-6687.33539063798
-6679.44724526987,-6694.41712735957,-6705.29130331089,-6705.73740820462,-6702.97380978483,-6710.34982268375
-6689.18288330214,-6681.87754956683,-6698.26323444217,-6727.75057670485,-6694.1738575161,-6700.86285804419
-6680.39785627202,-6696.3517274972,-6694.97012894574,-6689.23441547265,-6695.56961868092,-6704.40815318446
-6689.59432987098,-6692.53476081735,-6683.88230604942,-6707.8370490688,-6711.07814125792,-6691.12435420363
-6704.93383024342,-6714.8522567435,-6696.95449307159,-6690.96068195898,-6704.87159779255,-6712.47006306842
-6681.22197249415,-6681.96619547023,-6688.91579219195,-6704.6660692884,-6701.05998776856,-6701.10402033517
-6683.51769258359,-6684.2798660827,-6682.70702217737,-6690.26586882196,-6710.68944677823,-6703.29493924862
-6679.93863703607,-6691.21533982044,-6699.04338839954,-6690.63419890804,-6702.97006477555,-6696.14448584207
-6684.85116878331,-6689.36574236546,-6710.96419358824,-6684.42288883101,-6697.94388773657,-6712.33913584712
