date,daynum,month,day,cumulative_confirmed_cases,new_confirmed_cases,cumulative_deaths,new_deaths,hospitalized_currently,hospitalized_cumulative,InICU_currently,InICU_cumulative,OnVentilator_Currently,OnVentilator_Cumulative,Recovered_cumulative,cumulative_confirmed_cases_0_19,cumulative_confirmed_cases_20_29,cumulative_confirmed_cases_30_39,cumulative_confirmed_cases_40_49,cumulative_confirmed_cases_50_59,cumulative_confirmed_cases_60_69,cumulative_confirmed_cases_70_79,cumulative_confirmed_cases_80plus,cumulative_confirmed_hospitalizations_0_19,cumulative_confirmed_hospitalizations_20_29,cumulative_confirmed_hospitalizations_30_39,cumulative_confirmed_hospitalizations_40_49,cumulative_confirmed_hospitalizations_50_59,cumulative_confirmed_hospitalizations_60_69,cumulative_confirmed_hospitalizations_70_79,cumulative_confirmed_hospitalizations_80plus,cumulative_confirmed_deaths_0_19,cumulative_confirmed_deaths_20_29,cumulative_confirmed_deaths_30_39,cumulative_confirmed_deaths_40_49,cumulative_confirmed_deaths_50_59,cumulative_confirmed_deaths_60_69,cumulative_confirmed_deaths_70_79,cumulative_confirmed_deaths_80plus,not_Hospitalized_cumulative,under_inversigation_cumulative,nursinghome_tests_total,nursinghome_tests_positive
3/1/2020,61,3,1,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/2/2020,62,3,2,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2020,63,3,3,6,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2020,64,3,4,10,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2020,65,3,5,16,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/2020,66,3,6,28,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/7/2020,67,3,7,42,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2020,68,3,8,57,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/9/2020,69,3,9,75,21,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,NA
3/10/2020,70,3,10,96,28,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,24,NA,NA
3/11/2020,71,3,11,123,35,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,3,NA,NA
3/12/2020,72,3,12,158,39,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,9,NA,NA
3/13/2020,73,3,13,197,60,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,12,NA,NA
3/14/2020,74,3,14,257,93,0,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,22,NA,NA
3/15/2020,75,3,15,350,127,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,36,NA,NA
3/16/2020,76,3,16,477,163,0,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,60,NA,NA
3/17/2020,77,3,17,639,209,0,0,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,62,NA,NA
3/18/2020,78,3,18,849,245,2,2,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,78,NA,NA
3/19/2020,79,3,19,1093,276,3,1,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,125,NA,NA
3/20/2020,80,3,20,1369,341,5,2,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,156,NA,NA
3/21/2020,81,3,21,1711,408,7,2,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,249,NA,NA
3/22/2020,82,3,22,2119,478,11,4,NA,92,NA,NA,NA,NA,NA,18,93,112,134,119,87,51,30,3,1,5,7,12,15,25,24,0,0,0,0,1,0,2,2,263,312,NA,NA
3/23/2020,83,3,23,2597,572,17,6,NA,106,NA,NA,NA,NA,NA,19,115,132,152,143,110,64,41,3,1,5,7,12,16,31,31,0,0,0,0,1,1,4,3,286,412,NA,NA
3/24/2020,84,3,24,3169,651,26,9,NA,138,NA,NA,NA,NA,NA,24,188,205,214,208,153,100,63,3,2,5,9,13,20,43,43,0,0,0,0,1,2,4,4,313,782,NA,NA
3/25/2020,85,3,25,3820,699,33,7,NA,174,NA,NA,NA,NA,NA,41,326,322,313,330,249,160,94,3,2,5,9,13,21,61,60,0,0,0,0,1,2,6,6,350,1385,NA,NA
3/26/2020,86,3,26,4519,733,42,9,NA,220,NA,NA,NA,NA,NA,53,425,433,386,437,329,207,140,4,2,5,9,14,23,77,86,0,0,0,0,2,2,8,13,366,1832,NA,NA
3/27/2020,87,3,27,5252,823,57,15,NA,364,NA,NA,NA,NA,NA,63,567,581,526,597,442,274,195,5,7,11,30,49,59,94,109,0,0,0,0,2,4,8,21,999,1953,NA,NA
3/28/2020,88,3,28,6075,901,72,15,NA,442,NA,NA,NA,NA,NA,83,723,752,690,812,588,348,263,5,11,15,35,62,69,111,134,0,0,0,0,3,5,9,27,1226,2681,NA,NA
3/29/2020,89,3,29,6976,985,97,25,NA,501,NA,NA,NA,NA,NA,101,842,866,810,953,686,398,301,5,12,20,37,69,79,130,149,0,0,0,0,3,5,10,30,1405,3151,NA,NA
3/30/2020,90,3,30,7961,1034,125,28,NA,562,NA,NA,NA,NA,NA,122,953,1031,948,1088,802,459,355,6,14,23,47,77,88,140,167,0,0,0,0,3,8,14,31,1603,3696,NA,NA
3/31/2020,91,3,31,8995,1111,153,28,NA,652,NA,NA,NA,NA,NA,137,1081,1181,1084,1280,925,519,410,6,15,30,57,100,108,150,186,0,0,0,0,4,11,20,54,1941,4117,NA,NA
4/1/2020,92,4,1,10106,1183,189,36,NA,734,NA,NA,NA,NA,NA,155,1236,1347,1295,1513,1093,605,496,6,16,37,66,118,134,161,196,0,0,1,0,6,14,27,73,2340,4716,NA,NA
4/2/2020,93,4,2,11289,1248,230,41,NA,813,NA,NA,NA,NA,NA,185,1378,1533,1465,1733,1246,738,686,7,20,44,77,140,159,164,202,0,0,2,0,7,18,35,92,2684,5469,NA,NA
4/3/2020,94,4,3,12537,1347,268,38,NA,966,NA,NA,NA,NA,NA,226,1571,1777,1712,2022,1439,837,816,7,23,57,85,162,191,206,235,0,0,2,0,9,22,46,113,3063,6373,NA,NA
4/4/2020,95,4,4,13884,1455,306,38,1869,1068,438,NA,NA,NA,NA,275,1716,1964,1941,2312,1620,955,952,7,24,64,89,182,209,228,265,0,0,2,0,9,23,48,134,3378,7290,NA,NA
4/5/2020,96,4,5,15339,1531,374,68,2227,1145,526,NA,NA,NA,NA,290,1773,2064,2074,2465,1735,1038,1060,7,29,66,101,197,221,242,282,0,0,2,0,12,25,50,142,3675,7680,NA,NA
4/6/2020,97,4,6,16870,1631,453,79,2288,1241,542,NA,NA,NA,NA,312,1876,2217,2245,2685,1922,1210,1370,8,31,68,109,217,237,263,308,0,0,2,0,14,26,60,158,3982,8654,NA,NA
4/7/2020,98,4,7,18501,1713,524,71,2498,1435,575,NA,NA,NA,NA,338,2013,2389,2408,2886,2148,1381,1639,9,35,77,121,239,275,308,371,0,0,2,1,18,36,83,216,4316,9451,NA,NA
4/8/2020,99,4,8,20213,1732,624,100,2891,1583,659,NA,NA,NA,NA,363,2195,2603,2649,3204,2398,1529,1847,9,39,86,132,256,310,337,414,0,0,2,2,22,40,103,264,4717,10490,NA,NA
4/9/2020,100,4,9,21945,1725,736,112,3141,1747,685,NA,NA,NA,NA,403,2408,2882,2926,3562,2681,1782,2292,9,43,99,142,288,340,363,463,0,0,3,3,27,45,118,307,5106,12088,NA,NA
4/10/2020,101,4,10,23670,1735,844,108,3323,1956,701,NA,NA,NA,NA,446,2637,3201,3236,3931,2950,2001,2562,9,49,109,158,315,383,415,518,0,0,3,4,28,52,141,371,5731,13287,NA,NA
4/11/2020,102,4,11,25405,1857,964,120,3421,2092,745,NA,NA,NA,NA,500,2834,3459,3500,4279,3224,2169,2883,10,51,113,168,336,408,447,559,0,0,3,5,29,64,159,426,6053,14687,NA,NA
4/12/2020,103,4,12,27262,1962,1078,114,3485,2235,765,NA,NA,NA,NA,554,3107,3801,3848,4654,3582,2424,3297,10,54,117,179,359,435,480,601,0,0,4,5,31,69,185,462,6455,16785,NA,NA
4/13/2020,104,4,13,29223,2020,1241,163,3485,2340,942,NA,782,NA,NA,593,3262,3993,4002,4896,3778,2580,3558,11,55,120,182,374,456,510,632,0,0,5,5,38,82,207,507,6678,17849,NA,NA
4/14/2020,105,4,14,31244,2157,1363,122,3616,2551,965,NA,733,NA,NA,622,3393,4165,4166,5120,3979,2744,3796,11,58,131,196,411,500,562,682,0,0,6,5,40,96,238,572,6678,17849,NA,NA
4/15/2020,106,4,15,33400,2183,1540,177,3637,2792,987,NA,769,NA,NA,675,3593,4448,4455,5420,4244,2894,3973,12,62,135,206,438,547,616,776,0,0,6,7,43,107,265,680,6678,17849,NA,NA
4/16/2020,107,4,16,35583,2206,1714,174,3726,3062,998,NA,826,NA,NA,737,3826,4706,4754,5784,4562,3142,4423,12,67,151,230,464,594,683,861,0,0,6,10,47,124,299,759,6678,17849,NA,NA
4/17/2020,108,4,17,37790,2305,1882,168,3756,3314,1003,NA,814,NA,NA,803,4095,5040,5071,6158,4850,3342,4777,13,74,165,243,485,640,733,961,0,0,6,11,51,137,330,869,NA,NA,NA,NA
4/18/2020,109,4,18,40095,2208,2051,169,3728,3509,1000,NA,821,NA,NA,852,4314,5282,5326,6445,5090,3571,5193,14,79,172,257,506,672,782,1027,0,0,6,12,58,153,356,974,NA,NA,NA,NA
4/19/2020,110,4,19,42303,2225,2228,177,3789,3672,1020,NA,813,NA,NA,899,4483,5483,5517,6687,5315,3767,5634,15,88,179,277,523,698,818,1074,0,0,7,13,60,171,382,1073,NA,NA,NA,NA
4/20/2020,111,4,20,44528,2227,2401,173,3867,3788,1040,NA,824,NA,NA,933,4585,5636,5683,6873,5504,3965,6083,15,90,180,281,532,719,836,1135,0,1,7,13,63,182,399,1144,NA,NA,NA,NA
4/21/2020,112,4,21,46755,2124,2561,160,3965,4007,1050,NA,842,NA,NA,974,4789,5869,5901,7126,5709,4107,6355,16,93,190,293,559,763,884,1209,0,1,7,14,66,196,439,1237,NA,NA,NA,NA
4/22/2020,113,4,22,48879,2126,2713,152,3873,4255,1034,NA,831,NA,NA,1024,4979,6088,6175,7408,5957,4315,6675,16,97,205,313,601,797,926,1300,0,1,7,15,75,213,483,1388,NA,NA,NA,NA
4/23/2020,114,4,23,51005,2091,2903,190,3830,4492,1048,NA,810,NA,NA,1167,5312,6539,6612,7878,6361,4617,7204,17,100,214,332,630,837,980,1382,0,1,7,16,81,228,523,1504,NA,NA,NA,NA
4/24/2020,115,4,24,53096,2011,3100,197,3830,4751,1058,NA,795,NA,NA,1394,6030,7357,7442,8729,7034,4933,7738,17,105,225,349,669,876,1031,1479,0,1,7,17,92,250,568,1621,NA,NA,NA,NA
4/25/2020,116,4,25,55107,1998,3250,150,3854,4964,1077,NA,816,NA,NA,1503,6382,7690,7767,9091,7339,5176,8079,18,107,235,363,704,908,1072,1557,0,1,7,20,99,266,604,1733,NA,NA,NA,NA
4/26/2020,117,4,26,57105,1923,3401,151,3892,5103,1089,NA,811,NA,NA,1578,6605,7938,7990,9310,7517,5321,8365,20,111,238,377,718,926,1102,1611,0,1,7,23,109,278,639,1842,NA,NA,NA,NA
4/27/2020,118,4,27,59029,1872,3559,158,3875,5236,1010,NA,785,NA,NA,1648,6807,8186,8220,9531,7709,5470,8601,22,113,244,387,733,951,1131,1655,0,1,7,23,111,291,665,1905,NA,NA,NA,NA
4/28/2020,119,4,28,60901,1844,3700,141,3856,5514,1011,NA,763,NA,NA,1711,7023,8449,8452,9775,7963,5682,8961,25,121,260,410,767,1005,1184,1742,0,1,8,24,117,306,699,1997,NA,NA,NA,NA
4/29/2020,120,4,29,62744,1777,3865,165,3803,5757,1001,NA,746,NA,NA,1788,7295,8744,8732,10095,8218,5849,9253,28,126,272,428,802,1045,1236,1820,0,2,8,27,126,321,753,2168,NA,NA,30883,1835
4/30/2020,121,4,30,64522,1761,4008,143,3716,5941,952,NA,727,NA,NA,1904,7588,9099,9010,10426,8482,5994,9418,28,130,281,442,819,1084,1270,1887,0,2,10,28,128,344,787,2263,NA,NA,33786,1940
5/1/2020,122,5,1,66283,1725,4184,176,3601,6167,925,NA,714,NA,NA,2009,7879,9438,9317,10781,8729,6169,9721,30,138,292,456,847,1124,1330,1950,0,2,10,32,132,366,827,2347,NA,NA,36965,1990
5/2/2020,123,5,2,68008,1673,4328,144,3617,6376,907,NA,684,NA,NA,2130,8159,9727,9580,11075,8966,6337,10021,32,143,302,466,864,1172,1371,2026,0,2,11,33,133,384,853,2430,NA,NA,40202,2035
5/3/2020,124,5,3,69681,1603,4465,137,3539,6505,913,NA,675,NA,NA,2225,8406,9957,9849,11352,9234,6488,10291,34,147,308,474,880,1190,1404,2068,0,2,11,33,139,391,903,2525,NA,NA,42584,2055
5/4/2020,125,5,4,71284,1551,4600,135,3542,6620,914,NA,688,NA,NA,2286,8528,10106,9986,11472,9326,6569,10533,35,149,315,484,894,1211,1432,2100,0,3,11,34,143,400,924,2575,NA,NA,44215,2075
5/5/2020,126,5,5,72834,1462,4737,137,3562,6829,922,NA,685,NA,NA,2351,8712,10314,10157,11635,9488,6681,10669,39,156,323,496,931,1259,1473,2152,0,3,11,37,148,424,950,2639,NA,NA,46263,2075
5/6/2020,127,5,6,74296,1412,4876,139,3436,7078,853,NA,656,NA,NA,2475,8966,10592,10404,11843,9691,6847,10940,42,162,341,519,974,1308,1513,2219,0,3,13,38,157,440,992,2777,NA,NA,47787,2115
5/7/2020,128,5,7,75708,1362,5006,130,3349,7235,832,NA,643,NA,NA,2569,9206,10859,10623,12088,9902,7002,11197,44,166,351,531,998,1341,1544,2260,0,3,13,41,160,454,1030,2851,NA,NA,50157,2145
5/8/2020,129,5,8,77070,1281,5116,110,3229,7432,814,NA,619,NA,NA,2668,9478,11108,10861,12305,10087,7142,11425,45,170,357,544,1028,1374,1593,2321,0,4,15,42,163,463,1073,2942,NA,NA,52630,2310
5/9/2020,130,5,9,78351,1241,5220,104,3128,7549,810,NA,616,NA,NA,2761,9700,11337,11068,12474,10268,7249,11636,46,171,363,552,1040,1409,1621,2347,0,4,16,44,166,482,1102,3026,NA,NA,55923,2335
5/10/2020,131,5,10,79592,1186,5346,126,3102,7615,813,NA,630,NA,NA,2852,9846,11511,11197,12617,10376,7326,11813,46,172,363,560,1043,1423,1639,2369,0,4,16,45,170,496,1131,3117,NA,NA,56909,2335
5/11/2020,132,5,11,80778,1134,5473,127,3127,7732,818,NA,617,NA,NA,2895,9948,11606,11270,12721,10437,7381,11952,47,173,368,567,1056,1437,1670,2414,0,4,16,46,183,502,1164,3193,NA,NA,59510,2390
