"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1"
9.14696630208114,0.0287598382183915,0.118860491036397,0.314814028503799,0.563624259237117,0.853211709271962,0.842537402460114,0.587844849317796,0.0302892316852547,0.0347375421810159,0.0566409053132131,0.0888023332467534,0.122927659834054,0.205595314038758,0.303766244124902,0.211208579127382,0.409371697919077,2.15186274904867,2.2712337928686,1.99045933000656,1.55594618833363,1.17218777595443,1.32277843145193,3.57173758610262,2.05212250044118,2.05138501087559,1.48166152356731,1.0786718670716,0.784196327515826,0.473375953457023,0.420746383268008,0.993138728518084,128.87352125268,0.846115337765001
9.08193662738898,0.0273585745347818,0.119545712798833,0.313803386718527,0.581570398076096,0.853499491643359,0.844366974278709,0.595680522688284,0.0302839512243617,0.034741193176736,0.0565035065355683,0.0889925498005739,0.12265916814335,0.205124321276056,0.303901846097311,0.211304624242964,0.436423045565734,2.16005908587698,2.25920145320178,1.94747652762551,1.52357474152103,1.17022307510693,1.28780318020041,3.51113223299722,2.06081096680256,1.99102680508064,1.43870807808212,1.06843925320907,0.757537180462561,0.462391604857932,0.420263191462891,0.97011157332588,128.859314476065,0.835437148151338
9.14312015053055,0.0291733077017388,0.123230376505197,0.315420353883785,0.574365090937066,0.848482246006759,0.84243759736279,0.611513162585135,0.0302670960420348,0.0347617944119185,0.0565486428631333,0.0888898419157743,0.122644072124786,0.205260062348173,0.303646955140619,0.212054578351823,0.43793604906109,2.12580220123764,2.2384961147944,1.9589935941182,1.54291327989552,1.1508080960416,1.32843954241719,3.61120099773051,2.08409007065208,2.00965021289455,1.48835966006737,1.06687696165439,0.782828644028492,0.485557854442954,0.406069444213272,0.994533457653595,128.603753943028,0.84316614597935
9.18874357521343,0.0312598583894388,0.122516395443326,0.315770765573627,0.574249704904884,0.85428440612297,0.847061066398396,0.624618883007511,0.0302695819876381,0.0347463411358985,0.0564217374530052,0.0893306279304611,0.122728598253785,0.205331588675196,0.303837166005244,0.212085154633911,0.403716998793381,2.15973807863627,2.23773208987968,1.95262078413729,1.56665291071852,1.1440439168895,1.31912646609343,3.57780698223542,2.07886384181676,2.07077783727115,1.51346959192569,1.08691989763307,0.762877174781913,0.495752554184903,0.421759258764789,0.99434499813213,128.223867243367,0.880418576721377
9.27110712272734,0.0318973870272788,0.117743230255776,0.313206242280401,0.587611712308516,0.850951520087119,0.85382473566847,0.613829064290041,0.0302366336964298,0.0347361103098367,0.0566020979573857,0.0895258762361477,0.122760684165727,0.205456180186842,0.30440618214531,0.212165869064866,0.48642808911712,2.19735762921509,2.2971659567135,1.98309750939541,1.56350994593522,1.17302077782531,1.37124726518798,3.62971740064933,2.088930860048,2.04222920610625,1.47557650303841,1.0352369079441,0.750798300890454,0.472755152772973,0.408623983377681,0.987024547357555,128.792404832234,0.817476555321142
9.24200372410861,0.0309124800690749,0.115894308688155,0.312604138045409,0.58436564016454,0.842372664399287,0.865266110234152,0.608420009604799,0.0302497056257836,0.0347057248096818,0.0565791207823642,0.0896903429560093,0.122390917232957,0.205735217091668,0.304111977656736,0.211919944562114,0.490189301730682,2.1924418335728,2.29307597590543,1.95482334873796,1.55923227317488,1.17701395632406,1.34182540792051,3.58589679676111,1.98819407031425,2.00999906781529,1.46521750288645,1.09112754507903,0.783836390091146,0.477265622035744,0.405300562954779,0.968009375742565,128.153719134564,0.852374083716466
9.2040765615052,0.0298537432335792,0.114869838375561,0.315056724532648,0.580496601811553,0.843488203641433,0.875910722694746,0.6086140873268,0.030245218004404,0.0347098438881976,0.0565822346850887,0.0899420627604476,0.122572984560334,0.205980174554381,0.303944746937,0.211887017311152,0.39628968825284,2.09191558335127,2.18475788006157,1.89173617835981,1.49849488570153,1.1338675496538,1.33140858748418,3.4961538752263,2.03731459179694,2.02513052988445,1.47263783669454,1.06167692134256,0.766475434324272,0.46624147476793,0.407663164096241,0.985093131754996,128.970992266742,0.824947046198017
9.2389686362421,0.0299374688612408,0.112775879135379,0.314565171300181,0.588043850180869,0.849295404153315,0.876293459926256,0.608118922677025,0.0302333528961587,0.0346855015666305,0.0565459425944372,0.0898671795930118,0.122609489720137,0.206228844200708,0.303950517558284,0.211932963899759,0.421623796366937,2.10253543942003,2.21963269911047,1.90911147875401,1.53661166835262,1.13790905380497,1.30747831218245,3.51877529864716,2.04321148548816,2.0351014604885,1.47789442581047,1.04872124459302,0.781154253222696,0.469106221201192,0.431971994096016,0.987424764648108,128.10752542303,0.834036071827416
9.34945751707718,0.0307830663761889,0.112476262706615,0.318632617545075,0.584418441735045,0.84240967677714,0.878450205086932,0.614475810865348,0.0302407558355238,0.0346961036877103,0.0564538429331599,0.089694312754839,0.122397243322526,0.20614435716842,0.303810412629371,0.211850351458032,0.378730170859073,2.08613532417394,2.15811995139006,1.93305325436341,1.50132852861232,1.10884485285549,1.28934363126435,3.47706544751121,2.09128167113224,2.05280256192171,1.45847064325051,1.05367683138009,0.754371135085247,0.471269285997066,0.422350378216974,0.986211626160251,128.91658128805,0.810315754542194
9.32975065896541,0.0314795222356197,0.11246176452841,0.317408673412058,0.586762452958843,0.848333899304823,0.886433188641994,0.609113159856541,0.0302219642314258,0.0346750971784875,0.0564296316820089,0.0898380468466938,0.122430249770861,0.206021401033009,0.303468564726546,0.211853147597125,0.457199549155259,2.10578082732531,2.16473487741999,1.92414051987907,1.51015015863191,1.15406277893087,1.32645415046682,3.50563328753336,2.09991020064404,2.10445680742403,1.51326830894773,1.09183449372417,0.778352502528205,0.4982943793125,0.432824826905815,0.977687547921895,128.168582519882,0.818718816111704
9.47537852402526,0.0315416146146929,0.112245642659572,0.314237312380559,0.572174716977277,0.852071004546148,0.885755051074961,0.592228603112273,0.0301896144502761,0.0346852798336757,0.0563781461106223,0.0897517543253555,0.122409504833805,0.206041226698957,0.303539263852096,0.212042561175748,0.386282696713593,2.08963558786196,2.20220275688271,1.9074475544362,1.52879717502977,1.12501317112926,1.29769562265293,3.55399911342088,2.04836697813924,2.09218124647812,1.48559601168943,1.08168537273777,0.780991011956277,0.476783207220803,0.413828814036577,0.978809755706427,128.820528699657,0.850725191517124
9.50665281910933,0.0325630145740829,0.114042640000639,0.320032935803779,0.551784422715398,0.86379351133437,0.888122183492266,0.596166254907102,0.0301883320050827,0.0346773905390763,0.0564486282989522,0.08968672822258,0.121970835304297,0.206326569601993,0.303565611558724,0.212109710000936,0.399361673418422,2.1142418829829,2.22753818453717,1.91268240435358,1.53039304777092,1.12608949504062,1.33142160560677,3.50687905915249,2.02433916332073,2.05747977043114,1.46019093848777,1.0286076361306,0.762354214588608,0.479484937165429,0.412565576551742,0.985364388152604,128.740077062499,0.834034971965825
9.56323620054942,0.0331101702771414,0.114279126134086,0.323149471190658,0.549022450756495,0.868894244989399,0.876515226631548,0.596798480535017,0.0301936107715567,0.034642591410989,0.0566893718627859,0.0895955548689918,0.121893623313459,0.205948340733512,0.303596664044953,0.21211302692919,0.422036351759713,2.15113351981104,2.2981757363539,1.98017167540015,1.54467248112483,1.1570617074232,1.35136215855688,3.60011425118138,1.92342396558475,1.96166818213511,1.42738620368503,1.03117075162236,0.740691898896765,0.45951680181964,0.407326403905503,0.957916714956895,128.938585848047,0.863344640227636
9.41175506795363,0.0331811557519406,0.116534856049985,0.324071336242366,0.542813490840584,0.869685766497279,0.879774177864915,0.600523271235835,0.0302041847837394,0.0346680833130176,0.0567514609395439,0.0893392919406493,0.122115338709993,0.205678029861526,0.303276488349058,0.212255942102483,0.4712332843825,2.23444593654205,2.33081522699999,1.99866030882937,1.61077292599154,1.21837841742633,1.3543807103636,3.65580042009836,1.84387605118431,1.88968940189097,1.41454091019593,0.977692022824106,0.712029599152259,0.445187169050816,0.371348311026807,0.903136523537775,128.019603732217,0.885646289061466
9.40002932146037,0.0310365633496256,0.120750470400762,0.324072251571234,0.547882828197016,0.877689125869288,0.883153580157021,0.605600981253387,0.0302114480358288,0.0346847681093823,0.056666452595684,0.0894789616251048,0.122011446071382,0.205854598940237,0.303295288101062,0.212079088086698,0.524116710032749,2.24361439134192,2.33602203180797,2.0381660453401,1.62895799474791,1.20271102890194,1.38320936443145,3.6460557091095,1.76668784462244,1.87555286747058,1.33876548226677,0.981293372089128,0.706024732904581,0.462711159235112,0.377493812701165,0.901772192346594,128.182487282723,0.859808296182075
9.44475365880215,0.0315163655289144,0.117430339806278,0.320594420054154,0.538148591768987,0.868598271871575,0.878154900434636,0.604159189685449,0.0302208140745501,0.0347126647385343,0.0566373845949755,0.0893280101890815,0.122190195033111,0.205920006039863,0.303459584004455,0.212064299270129,0.491016196913413,2.24715477577033,2.32394222393476,2.01815698387171,1.62375399331973,1.21912073351788,1.36707529322296,3.63663757482155,1.77901027397345,1.85485485748575,1.33551860771681,0.988616746871236,0.719884539020239,0.432387854129948,0.384529918826221,0.90230344067667,128.338688266297,0.848684009294997
9.55511960012534,0.0324194580949165,0.11266887200027,0.32372995274293,0.546193137493799,0.865136313039072,0.872621986966047,0.614854658844063,0.0301947371745775,0.0347072247542573,0.0567307055110298,0.0896271289092809,0.122218088318869,0.206180150249488,0.303558609090815,0.212084101698454,0.509819945846689,2.22577264936627,2.36103419734234,2.01502882826689,1.61978894127254,1.19848487231588,1.3974378386732,3.64408310739339,1.72832168725219,1.79326659495917,1.29677349652592,0.933162301040533,0.674588510350642,0.413314455101514,0.358584916270865,0.842734371773356,128.528906068075,0.858967557467621
9.42181477363414,0.03018325078211,0.11531436887788,0.323809227378583,0.548949553793494,0.86764245860618,0.86656446337136,0.615294053591442,0.0302427247731961,0.0347536554276409,0.0568707412902871,0.0893732099462793,0.12238855192159,0.206073218766556,0.303440079725866,0.212264729304142,0.53867499546368,2.26387337193421,2.35421134463869,2.05769146335585,1.6460133362362,1.23552929731421,1.42975005315743,3.77441238145681,1.63461145789906,1.83162685855684,1.32064951340589,0.924294198660003,0.689252369769345,0.426894289784166,0.356428100558307,0.869391921436173,128.096008041938,0.868992928574705
9.39305846192117,0.0311687703663713,0.116406497347007,0.322772262432167,0.539910540270913,0.877085785700044,0.866551326763502,0.623424246685791,0.0302408846235385,0.0347680959851515,0.0568613497151769,0.0892442983249573,0.122274014920715,0.205856594196588,0.303198638429926,0.212403183676274,0.543045345842333,2.27959585916028,2.35607944483381,2.08074450801769,1.64555007353553,1.22985506554527,1.41378820373689,3.78371503136123,1.5906577699982,1.7876197340167,1.31463026486705,0.91549895880737,0.691900682399714,0.43077828790422,0.368258172338204,0.832922912286382,128.110698732888,0.860757042065366
9.22229108880448,0.0313322655565455,0.119276522092999,0.326075065807038,0.537938542011395,0.869679082575079,0.860877583782876,0.61269354274797,0.0302388918789506,0.0348035101920165,0.0568849635164187,0.0894394040363624,0.122203211852609,0.205688687347991,0.303229868906393,0.212299260916159,0.540527084247601,2.24930850262326,2.35444539780818,2.05351383873123,1.6682139645809,1.24138543533402,1.38422247049329,3.70885118406237,1.66272149984611,1.81032211201444,1.2626610968222,0.940160723191419,0.679783645623984,0.418122216895354,0.368372774723227,0.876751121553223,128.011264845534,0.819170184697074
9.20117646381135,0.0324050567356335,0.124807657519861,0.332900346978139,0.55237765379651,0.86151630589005,0.865060186627283,0.596207960110328,0.0302632003150974,0.0348031948250568,0.056948609751235,0.0893759828278611,0.121935573310643,0.206200611357812,0.303411346344742,0.212215661559337,0.583963744479187,2.29953716703753,2.38423573974771,2.06836398400802,1.67655999133807,1.24282759292101,1.4088625113888,3.78328361631907,1.73901957332938,1.84033023963827,1.32439198413853,0.942848214041113,0.702939432435352,0.437676342680521,0.377095240055306,0.879257354000273,128.285191247766,0.89154747282717
9.26881161060803,0.032397199891221,0.123537565264728,0.332003149490589,0.554137175278211,0.863832027413395,0.856970759496528,0.613907140928265,0.0302313406314135,0.0348099572896849,0.0569779245251743,0.0894001730791244,0.121968281889929,0.20643480364397,0.303483731174139,0.212307883336053,0.617441539659875,2.3305217934907,2.43552883237156,2.12504202849762,1.6893634940433,1.2494876359318,1.42556312489184,3.82756861818937,1.73593048325675,1.81358012015145,1.31453836836385,0.941944373252199,0.701070479477864,0.425597570803943,0.377134781883985,0.879178206505759,128.652970485185,0.861225593161278
9.32182418820525,0.0316639954448791,0.125260088168966,0.332064696075319,0.54274374710204,0.874426462023718,0.847900802815345,0.599070821272174,0.0302203059268154,0.0348186792389871,0.0569582832140325,0.0890334682843087,0.122168238398859,0.206252664718581,0.303647188392583,0.212038609428594,0.632667845689442,2.38828552624226,2.4278883527012,2.14079058112765,1.69170877297804,1.27356867999419,1.48361084737856,3.85213426711072,1.73678067589349,1.82113486885431,1.32582738145293,0.96222518461438,0.703525383471881,0.435126078315427,0.374897708771815,0.879390722205018,128.669640055396,0.866641118320469
9.45348594527941,0.0296986488886357,0.126751624163183,0.333513379854359,0.536433304624986,0.885773113275009,0.844363397989072,0.595076402156327,0.0302065920994272,0.0348019637371651,0.0570258285614567,0.0887709749655877,0.122139019856821,0.205913389876624,0.303354590322111,0.211789245074064,0.627178879938372,2.37473567782192,2.44009672331484,2.1289499601469,1.6817943988189,1.28749681319494,1.43466472618527,3.86737701186995,1.78883884654014,1.86162490665747,1.34615244442746,0.952439505928085,0.710797439938935,0.433952636523088,0.386838750750528,0.864690862988729,128.336367563665,0.850608514000309
9.33761796253399,0.0292748646981068,0.128467694172664,0.333365202292993,0.553838935937496,0.891052654142221,0.842707662131152,0.604934839929559,0.0301801716362355,0.0348023087068973,0.0570151365569855,0.0888668070194063,0.122269060418324,0.205551266613603,0.303613643503455,0.211327953474678,0.614578016896699,2.36707371881416,2.46285305353926,2.13414519599479,1.67021697866079,1.30924978096446,1.44730704075188,3.86310645488819,1.79724391110903,1.90168681085466,1.38044760565904,0.962937105028799,0.725293897480616,0.452824583532645,0.374362658294219,0.882787664494736,128.524728932424,0.902152051650663
9.2952080497487,0.0303430866098455,0.131209081246436,0.330110109261413,0.550750033831127,0.879574417728372,0.846404772735917,0.610362787055574,0.0301492851570427,0.034785267815621,0.0569242125030149,0.0888396885376946,0.122377019852367,0.205650166620177,0.303468933590764,0.211409823986152,0.640948601625302,2.37826192061485,2.44417063805446,2.14802078318852,1.70269754746628,1.28293029109569,1.42943947448906,3.87167560274514,1.931498335204,1.88907734119293,1.4079057009588,1.00410123110561,0.736165999512472,0.466180838901759,0.384652022855601,0.906124594866743,128.486180112063,0.824830362837399
9.26177990904041,0.0310544962092573,0.131288148764087,0.333175809801593,0.538903838221236,0.876968269285492,0.840458763249726,0.611791058830953,0.030183046714207,0.0347597993437642,0.0567876569508642,0.0890427955308829,0.122468186806154,0.205532586755183,0.303286804139413,0.211104753946092,0.616613426715723,2.34186886477777,2.43723294063772,2.15193521393192,1.70782015011817,1.30619079508256,1.46417794555174,3.87945949649503,1.79671075027477,1.87321309435834,1.38441067651712,1.01262141693696,0.730965943544785,0.435531667704646,0.383729503365091,0.910298908481735,128.241197870201,0.824110898975204
9.28738630953601,0.0304127847310996,0.127982198616656,0.334404593756832,0.523905499823647,0.883591916768707,0.84607034653899,0.605970190513346,0.0301466142309372,0.0347597879439102,0.0569803097221803,0.0887281858986931,0.122723930988584,0.205479543811272,0.30353662470318,0.211183627687527,0.631243857867196,2.39007525956042,2.4436350684738,2.10230445332869,1.70563095676608,1.26682654685016,1.47105478843172,3.87276410341643,1.74276477344372,1.88717667210167,1.37320064991643,0.973943309185078,0.692971065950448,0.435986058277035,0.37870536887888,0.881854618782142,128.068571322847,0.837771481568437
9.35659885690838,0.0297946091621181,0.128217550208336,0.329604514353098,0.526654195046809,0.877372141376258,0.84313961477974,0.619275737869474,0.0301583132755855,0.03479135909126,0.0570406127804996,0.0887549451607131,0.122374597038222,0.205593768534079,0.303677755679416,0.210978369291023,0.600836010251775,2.35119229712238,2.44130828057129,2.11285308994713,1.70988644871688,1.27054881211642,1.42330167095262,3.87714876856294,1.74549655936073,1.8150734407931,1.29763313255929,0.971304321636096,0.690709832484593,0.423682771541073,0.376969723920958,0.865510689412234,128.536920947819,0.87319477547687
9.35637942309184,0.0312695839433526,0.131236062200579,0.328443371791541,0.519765706584031,0.87665244133513,0.841097963422664,0.624452321353283,0.0301924275938194,0.0347918899114272,0.057183697906985,0.0884686309163984,0.122675704951037,0.205788243697088,0.303717327202706,0.211119389306732,0.58946501647486,2.33060124327528,2.40348032387603,2.11697039513296,1.69816923008959,1.27444682099297,1.42396267325843,3.87694777904429,1.72634049622665,1.80046496991796,1.29109971258363,0.95055960890456,0.685808533855352,0.426947493446291,0.364026261688369,0.86873678332366,128.065821989774,0.848189417765552
9.31024448404652,0.0310596488142147,0.131100370242947,0.331214824981192,0.528739440484331,0.876156014181433,0.84230396727405,0.627992607118274,0.0301944060350098,0.034794688425029,0.057116285244386,0.0885985295168356,0.122668759760024,0.205871932307823,0.303721203402719,0.210867001450993,0.558947771086599,2.35064877927287,2.39828322601493,2.12300872301249,1.66918227118504,1.25580732196712,1.42834663805248,3.79370232895631,1.67570146742774,1.81839035254,1.28361915887521,0.970873287828633,0.675143539000778,0.425473162502835,0.351423228840266,0.84009335741694,128.007409211344,0.87861888016498
9.29882792168591,0.0302576805719825,0.131157554682344,0.329359012501442,0.52054029833296,0.875367054567234,0.844489867187777,0.638539515191397,0.0302248939330818,0.0347755118936747,0.0573244897347124,0.0884969363336187,0.122786584743554,0.20581061811424,0.303746332778983,0.21093886728594,0.575216158916065,2.3851213309167,2.44939132501628,2.13586610346195,1.68257742183807,1.25433076285846,1.41763273020535,3.91051557399771,1.71384734837168,1.79620276160459,1.26897862173684,0.9204344197599,0.693041799731646,0.418730144971676,0.359163041544904,0.879078002710862,128.741898234635,0.866758978415456
9.25589129255581,0.0294208699172716,0.132173159179368,0.322813527190203,0.521761831614909,0.874209408844963,0.842239957756401,0.638150157423262,0.0302321383324891,0.0347720164898247,0.0574073621835394,0.0884061825886172,0.122332320358761,0.206014270458309,0.303727681173145,0.210993026988332,0.634939496570937,2.37505346516956,2.46779943135009,2.16633817560023,1.72390919063991,1.31835899082426,1.4277140516259,3.92400017346294,1.675038385745,1.82764800319836,1.31308043704073,0.949656019939134,0.713971523614689,0.427736686676638,0.372565934309473,0.881994570987278,128.49482146088,0.837902584348794
